id,full_name,gender,date_of_birth,blood_group,phone,email,roll_no,abc_id,aadhaar_number,photo_url,tc_number,address,city,state,pincode,father_name,mother_name,parent_phone,guardian_name,annual_income,siblings,community,religion,caste,nationality,mother_tongue,stream,department,dept_id,branch,branch_full_name,jntuh_branch_code,admission_year,batch,current_year,section,current_semester,cgpa,sgpa_current,active_backlogs,admission_category,eamcet_hall_ticket,eamcet_rank,fee_category,annual_tuition_fee,hostel_fee,total_annual_fee,scholarship,scholarship_amount,bus_route,student_status
STU-01285,Chandana Sinha,Female,2006-08-06,O+,9153863007,chandana.01285@student.aits.edu.in,24A81A930085,399010902527,XXXX-XXXX-9447,https://randomuser.me/api/portraits/women/98.jpg,AITS/TC/2024/8546,"Flat 3A, Residency",Ramagundam,Telangana,505208,Zaheer Sinha,Padmini Sinha,9500677359,Zaheer Sinha,800000,2,OBC,Muslim,Syed,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.3,6.93,0,EAMCET,TS35831,27144,Hosteller,98000,55000,153000,,0,,Active
STU-01286,Prashanth Desai,Male,2005-06-01,A+,9529212965,prashanth.01286@student.aits.edu.in,24A81A930086,935683082769,XXXX-XXXX-5460,https://randomuser.me/api/portraits/men/99.jpg,AITS/TC/2024/3461,"Door No 4-12, Near Temple",Vijayawada,Andhra Pradesh,520001,Ajay Desai,Zara Desai,9213983200,Ajay Desai,150000,2,OC,Hindu,Kapu,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.57,6.08,0,NRI,,,Day Scholar,98000,0,98000,,0,Route-10,Active
STU-01287,Anjali Varma,Female,2007-09-18,A+,9787597007,anjali.01287@student.aits.edu.in,24A81A930087,557907734924,XXXX-XXXX-2861,https://randomuser.me/api/portraits/women/1.jpg,AITS/TC/2024/7750,"Plot 7, Colony Road",Rajahmundry,Andhra Pradesh,533101,Sudhakar Varma,Vani Varma,9444627657,Sudhakar Varma,300000,1,SC,Hindu,Mala,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.99,7.55,0,EAMCET,TS52591,66468,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,,Active
STU-01288,Himaja Gupta,Female,2004-03-10,A+,9993535472,himaja.01288@student.aits.edu.in,24A81A930088,469112957493,XXXX-XXXX-6297,https://randomuser.me/api/portraits/women/2.jpg,AITS/TC/2024/5834,"Flat 102, Laxmi Towers, Kukatpally",Hyderabad,Telangana,500010,Mahesh Gupta,Pooja Gupta,9991773641,Mahesh Gupta,300000,1,OC,Hindu,Brahmin,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.21,7.36,0,EAMCET,TS28885,33762,Day Scholar,98000,0,98000,,0,,Active
STU-01289,Aparna Joshi,Female,2007-10-11,B-,9994641915,aparna.01289@student.aits.edu.in,24A81A930089,387445765460,XXXX-XXXX-8737,https://randomuser.me/api/portraits/women/3.jpg,AITS/TC/2024/2399,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500063,Hemanth Joshi,Yamini Joshi,9949769651,Hemanth Joshi,300000,3,BC-B,Hindu,Viswabrahmins,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,5.63,6.59,0,NRI,,,Day Scholar,98000,0,98000,,0,Route-5,Active
STU-01290,Aarav Gupta,Male,2006-05-21,O+,9214561872,aarav.01290@student.aits.edu.in,24A81A930090,471461432837,XXXX-XXXX-7543,https://randomuser.me/api/portraits/men/4.jpg,AITS/TC/2024/3301,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500087,Mohan Gupta,Madhuri Gupta,9371756368,Mohan Gupta,200000,1,ST,Hindu,Gond,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.76,6.45,0,EAMCET,TS35132,29617,Hosteller,98000,55000,153000,SC/ST Post-Matric,45000,,Active
STU-01291,Aakash Naidu,Male,2005-07-23,AB+,9914989223,aakash.01291@student.aits.edu.in,24A81A930091,451668780368,XXXX-XXXX-2909,https://randomuser.me/api/portraits/men/5.jpg,AITS/TC/2024/5429,"Door No 4-12, Near Temple",Nizamabad,Telangana,503001,Jayanth Naidu,Farida Naidu,9283003624,Jayanth Naidu,1500000,0,BC-A,Hindu,Goud,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,8.16,5.57,0,EAMCET,TS32306,12225,Day Scholar,98000,0,98000,Merit,10000,Route-10,Active
STU-01292,Praveen Prasad,Male,2005-01-25,B+,9190291766,praveen.01292@student.aits.edu.in,24A81A930092,994282624657,XXXX-XXXX-9408,https://randomuser.me/api/portraits/men/6.jpg,AITS/TC/2024/5959,"Plot 7, Colony Road",Mancherial,Telangana,504208,Yashwanth Prasad,Pooja Prasad,9405490033,Yashwanth Prasad,250000,1,OC,Hindu,Kamma,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.2,7.68,0,EAMCET,TS24165,60011,Hosteller,98000,55000,153000,,0,,Active
STU-01293,Durga Kapoor,Male,2004-07-12,AB-,9770274012,durga.01293@student.aits.edu.in,24A81A930093,698277326440,XXXX-XXXX-2214,https://randomuser.me/api/portraits/men/7.jpg,AITS/TC/2024/6134,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500033,Aakash Kapoor,Pooja Kapoor,9365528784,Aakash Kapoor,600000,1,BC-C,Muslim,Pinjari,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.97,8.14,0,Management,,,Day Scholar,98000,0,98000,,0,,Active
STU-01294,Anusha Prasad,Female,2007-02-04,O+,9304749790,anusha.01294@student.aits.edu.in,24A81A930094,667200409038,XXXX-XXXX-6155,https://randomuser.me/api/portraits/women/8.jpg,AITS/TC/2024/1164,"Plot 22, Nagendra Nagar, Nacharam",Hyderabad,Telangana,500061,Raghav Prasad,Vidya Prasad,9283422379,Raghav Prasad,300000,1,BC-B,Hindu,Beri Chetty,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,5.23,8.87,0,EAMCET,TS29339,34003,Day Scholar,98000,0,98000,,0,Route-3,Active
STU-01295,Srikanth Goud,Male,2005-03-08,AB+,9676488056,srikanth.01295@student.aits.edu.in,24A81A930095,582857024753,XXXX-XXXX-1644,https://randomuser.me/api/portraits/men/9.jpg,AITS/TC/2024/9179,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500049,Nanda Goud,Jyothi Goud,9885700968,Nanda Goud,300000,2,BC-B,Hindu,Beri Chetty,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.68,5.28,0,Lateral Entry,TSLAT9085,3594,Hosteller,98000,55000,153000,,0,,Active
STU-01296,Nanda Naidu,Male,2007-08-21,AB-,9462969093,nanda.01296@student.aits.edu.in,24A81A930096,972644918850,XXXX-XXXX-5785,https://randomuser.me/api/portraits/men/10.jpg,AITS/TC/2024/3253,"H.No 7-23, AS Rao Nagar",Hyderabad,Telangana,500037,Sai Naidu,Eswari Naidu,9949735270,Sai Naidu,500000,2,OC,Hindu,Komati,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.9,7.28,0,NRI,,,Hosteller,98000,55000,153000,,0,,Active
STU-01297,Ramya Arora,Female,2005-05-03,A-,9569083455,ramya.01297@student.aits.edu.in,24A81A930097,992257729186,XXXX-XXXX-9713,https://randomuser.me/api/portraits/women/11.jpg,AITS/TC/2024/4140,"Plot 7, Colony Road",Vijayawada,Andhra Pradesh,520001,Lahari Arora,Chandana Arora,9566435538,Lahari Arora,300000,1,OC,Hindu,Reddy,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,8.53,9.4,0,Lateral Entry,TSLAT2694,4616,Hosteller,98000,55000,153000,,0,,Active
STU-01298,Balaji Malhotra,Male,2004-09-01,B-,9613360315,balaji.01298@student.aits.edu.in,24A81A930098,400818356614,XXXX-XXXX-3959,https://randomuser.me/api/portraits/men/12.jpg,AITS/TC/2024/6222,"Flat 3A, Residency",Siddipet,Telangana,502103,Ranjith Malhotra,Bhavana Malhotra,9659488639,Ranjith Malhotra,1500000,2,BC-B,Hindu,Viswabrahmins,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.69,6.18,0,Management,,,Hosteller,98000,55000,153000,Merit,10000,,Active
STU-01299,Rachana Malhotra,Female,2007-06-01,AB+,9975202434,rachana.01299@student.aits.edu.in,24A81A930099,102815099354,XXXX-XXXX-9120,https://randomuser.me/api/portraits/women/13.jpg,AITS/TC/2024/1188,"H.No 3-67, Dilsukhnagar",Hyderabad,Telangana,500082,Sunil Malhotra,Manasa Malhotra,9720481765,Sunil Malhotra,1500000,2,SC,Hindu,Madiga,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.48,8.12,2,NRI,,,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,Route-9,Active
STU-01300,Yashwanth Shah,Male,2007-10-25,AB-,9983910751,yashwanth.01300@student.aits.edu.in,24A81A930100,706695074860,XXXX-XXXX-5578,https://randomuser.me/api/portraits/men/14.jpg,AITS/TC/2024/6806,"Flat 102, Laxmi Towers, Kukatpally",Hyderabad,Telangana,500030,Sudhakar Shah,Hema Shah,9457352981,Sudhakar Shah,500000,0,SC,Hindu,Madiga,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.52,6.8,0,Management,,,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,,Active
STU-01301,Tanuja Varma,Female,2007-10-14,B-,9634599102,tanuja.01301@student.aits.edu.in,24A81A930101,474987678100,XXXX-XXXX-2757,https://randomuser.me/api/portraits/women/15.jpg,AITS/TC/2024/9230,"Flat 501, Sai Krupa, LB Nagar",Hyderabad,Telangana,500039,Abhishek Varma,Urvashi Varma,9481695584,Abhishek Varma,1500000,0,SC,Hindu,Mala,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,4.82,7.45,0,EAMCET,TS74387,32110,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,Route-8,Active
STU-01302,Ishaan Kumar,Male,2006-11-06,O-,9332442897,ishaan.01302@student.aits.edu.in,24A81A930102,222599809384,XXXX-XXXX-3292,https://randomuser.me/api/portraits/men/16.jpg,AITS/TC/2024/8229,"Plot 12, Srinivasa Nagar, Medchal",Hyderabad,Telangana,500077,Dileep Kumar,Latha Kumar,9878978019,Dileep Kumar,1500000,2,BC-A,Hindu,Goud,Indian,Urdu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,9.26,5.67,0,Management,,,Hosteller,98000,55000,153000,Merit,10000,,Active
STU-01303,Yashwanth Arora,Male,2006-08-27,A-,9333493203,yashwanth.01303@student.aits.edu.in,24A81A930103,194791346604,XXXX-XXXX-6010,https://randomuser.me/api/portraits/men/17.jpg,AITS/TC/2024/1431,"Plot 7, Colony Road",Ramagundam,Telangana,505208,Suresh Arora,Fathima Arora,9117339727,Suresh Arora,1000000,1,OC,Hindu,Reddy,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.19,6.5,2,Management,,,Hosteller,98000,55000,153000,Merit,10000,,Active
STU-01304,Akshitha Desai,Female,2007-09-26,A+,9120092337,akshitha.01304@student.aits.edu.in,24A81A930104,874139741225,XXXX-XXXX-7840,https://randomuser.me/api/portraits/women/18.jpg,AITS/TC/2024/8710,"Plot 22, Nagendra Nagar, Nacharam",Hyderabad,Telangana,500021,Sai Desai,Geethanjali Desai,9147816294,Sai Desai,250000,0,OC,Hindu,Kamma,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.74,7.57,0,EAMCET,TS81299,12435,Day Scholar,98000,0,98000,,0,,Active
STU-01305,Sandeep Nair,Male,2007-05-19,A+,9751312841,sandeep.01305@student.aits.edu.in,24A81A930105,626451073660,XXXX-XXXX-1176,https://randomuser.me/api/portraits/men/19.jpg,AITS/TC/2024/1031,"Door No 4-12, Near Temple",Hyderabad,Telangana,500001,Sandeep Nair,Latha Nair,9434350121,Sandeep Nair,800000,1,BC-D,Hindu,Perika,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.95,7.6,0,EAMCET,TS23693,6686,Day Scholar,98000,0,98000,,0,,Active
STU-01306,Kavya Iyer,Female,2007-04-04,AB-,9351698946,kavya.01306@student.aits.edu.in,24A81A930106,500876047441,XXXX-XXXX-6471,https://randomuser.me/api/portraits/women/20.jpg,AITS/TC/2024/2257,"H.No 3-67, Dilsukhnagar",Hyderabad,Telangana,500027,Hemanth Iyer,Sahithi Iyer,9607190882,Hemanth Iyer,250000,2,OC,Hindu,Reddy,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,5.37,8.32,0,Management,,,Day Scholar,98000,0,98000,,0,Route-7,Active
STU-01307,Aakash Pandey,Male,2004-12-18,AB+,9983873553,aakash.01307@student.aits.edu.in,24A81A930107,638820634886,XXXX-XXXX-7938,https://randomuser.me/api/portraits/men/21.jpg,AITS/TC/2024/3633,"H.No 2-45, Main Road",Siddipet,Telangana,502103,Dinesh Pandey,Charitha Pandey,9615807299,Dinesh Pandey,800000,2,OC,Hindu,Reddy,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,8.07,7.27,0,Lateral Entry,TSLAT2376,4466,Hosteller,98000,55000,153000,,0,,Active
STU-01308,Charitha Subramaniam,Female,2006-01-09,B+,9487884992,charitha.01308@student.aits.edu.in,24A81A930108,744747215099,XXXX-XXXX-5143,https://randomuser.me/api/portraits/women/22.jpg,AITS/TC/2024/5062,"Flat 501, Sai Krupa, LB Nagar",Hyderabad,Telangana,500075,Rohith Subramaniam,Latha Subramaniam,9890858677,Rohith Subramaniam,800000,2,OC,Hindu,Kamma,Indian,Tamil,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,8.71,7.09,0,Lateral Entry,TSLAT1501,4184,Day Scholar,98000,0,98000,,0,,Active
STU-01309,Suresh Shah,Male,2004-06-17,O-,9455893398,suresh.01309@student.aits.edu.in,24A81A930109,313115488789,XXXX-XXXX-2737,https://randomuser.me/api/portraits/men/23.jpg,AITS/TC/2024/7889,"Flat 3A, Residency",Mahbubnagar,Telangana,509001,Nanda Shah,Divya Shah,9488369307,Nanda Shah,400000,2,BC-B,Hindu,Viswabrahmins,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.86,6.62,0,EAMCET,TS68727,11636,Day Scholar,98000,0,98000,,0,,Active
STU-01310,Arjun Raju,Male,2007-12-15,A+,9781705243,arjun.01310@student.aits.edu.in,24A81A930110,942134438792,XXXX-XXXX-6818,https://randomuser.me/api/portraits/men/24.jpg,AITS/TC/2024/9456,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500033,Nikhil Raju,Niharika Raju,9471906932,Nikhil Raju,500000,2,BC-A,Hindu,Goud,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.02,9.74,0,Management,,,Day Scholar,98000,0,98000,,0,,Active
STU-01311,Amarnath Malhotra,Male,2004-12-17,B-,9664394456,amarnath.01311@student.aits.edu.in,24A81A930111,747691778292,XXXX-XXXX-3699,https://randomuser.me/api/portraits/men/25.jpg,AITS/TC/2024/5834,"Plot 7, Colony Road",Nellore,Andhra Pradesh,524001,Suresh Malhotra,Urvashi Malhotra,9133590508,Suresh Malhotra,150000,1,OC,Hindu,Komati,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,4.39,7.49,3,EAMCET,TS12839,41678,Hosteller,98000,55000,153000,,0,,Active
STU-01312,Eswar Agarwal,Male,2004-09-23,AB-,9116776283,eswar.01312@student.aits.edu.in,24A81A930112,204279609772,XXXX-XXXX-1376,https://randomuser.me/api/portraits/men/26.jpg,AITS/TC/2024/8700,"Flat 3A, Residency",Yadadri,Telangana,508115,Amarnath Agarwal,Ashwini Agarwal,9187852183,Amarnath Agarwal,1000000,1,ST,Hindu,Lambada,Indian,Hindi,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,8.55,5.12,0,EAMCET,TS48318,40402,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,,Active
STU-01313,Zara Rao,Female,2007-09-15,A+,9600579738,zara.01313@student.aits.edu.in,24A81A930113,116228912951,XXXX-XXXX-4783,https://randomuser.me/api/portraits/women/27.jpg,AITS/TC/2024/1980,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500016,Sunil Rao,Manasa Rao,9415419900,Sunil Rao,300000,2,OC,Hindu,Reddy,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.5,6.12,0,EAMCET,TS59310,56462,Day Scholar,98000,0,98000,,0,,Active
STU-01314,Nikhil Yadav,Male,2006-09-04,A-,9961998885,nikhil.01314@student.aits.edu.in,24A81A930114,587324330209,XXXX-XXXX-9195,https://randomuser.me/api/portraits/men/28.jpg,AITS/TC/2024/6853,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500061,Waseem Yadav,Keerthi Yadav,9404545182,Waseem Yadav,800000,0,SC,Hindu,Mala,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,5.43,7.27,0,EAMCET,TS17757,13221,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,Route-5,Active
STU-01315,Sudhakar Varma,Male,2007-03-15,O+,9494282015,sudhakar.01315@student.aits.edu.in,24A81A930115,188453465773,XXXX-XXXX-8776,https://randomuser.me/api/portraits/men/29.jpg,AITS/TC/2024/4366,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500040,Himanshu Varma,Varsha Varma,9312397359,Himanshu Varma,250000,1,BC-A,Hindu,Padmasali,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.6,8.0,1,EAMCET,TS53332,28523,Hosteller,98000,55000,153000,,0,,Active
STU-01316,Akshitha Patel,Female,2005-02-21,B-,9171362463,akshitha.01316@student.aits.edu.in,24A81A930116,749027723639,XXXX-XXXX-1442,https://randomuser.me/api/portraits/women/30.jpg,AITS/TC/2024/8171,"H.No 9-12, Old Bowenpally, Secunderabad",Hyderabad,Telangana,500011,Lahari Patel,Tejasvi Patel,9366123241,Lahari Patel,600000,2,OC,Hindu,Kamma,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,8.24,7.28,0,EAMCET,TS33138,10881,Hosteller,98000,55000,153000,,0,,Active
STU-01317,Teja Agarwal,Male,2006-09-09,O+,9819165136,teja.01317@student.aits.edu.in,24A81A930117,444181882233,XXXX-XXXX-7953,https://randomuser.me/api/portraits/men/31.jpg,AITS/TC/2024/6154,"Flat 501, Sai Krupa, LB Nagar",Hyderabad,Telangana,500023,Srikanth Agarwal,Manasa Agarwal,9920819251,Srikanth Agarwal,1500000,1,BC-B,Hindu,Agnikula Kshatriya,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,7.42,6.99,0,Management,,,Hosteller,98000,55000,153000,Merit,10000,,Active
STU-01318,Urvashi Bhat,Female,2006-07-17,O+,9236636228,urvashi.01318@student.aits.edu.in,24A81A930118,807466311410,XXXX-XXXX-7041,https://randomuser.me/api/portraits/women/32.jpg,AITS/TC/2024/3808,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500088,Yashwanth Bhat,Akshitha Bhat,9805350267,Yashwanth Bhat,400000,3,OC,Hindu,Reddy,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.75,7.93,0,EAMCET,TS55526,73765,Day Scholar,98000,0,98000,,0,Route-6,Active
STU-01319,Ravi Patel,Male,2007-08-11,O+,9148931647,ravi.01319@student.aits.edu.in,24A81A930119,649209744968,XXXX-XXXX-9330,https://randomuser.me/api/portraits/men/33.jpg,AITS/TC/2024/5018,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500037,Naga Patel,Vyshnavi Patel,9946497861,Naga Patel,400000,3,BC-A,Hindu,Goud,Indian,Urdu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,6.46,7.45,0,NRI,,,Day Scholar,98000,0,98000,,0,,Active
STU-01320,Madhuri Iyer,Female,2007-01-14,O-,9109351340,madhuri.01320@student.aits.edu.in,24A81A930120,724430400666,XXXX-XXXX-9717,https://randomuser.me/api/portraits/women/34.jpg,AITS/TC/2024/5755,"Door No 4-12, Near Temple",Mancherial,Telangana,504208,Siddharth Iyer,Madhuri Iyer,9235190469,Siddharth Iyer,800000,1,BC-A,Hindu,Yadav,Indian,Urdu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2024,2028,2,B,3,5.7,6.43,0,NRI,,,Day Scholar,98000,0,98000,,0,,Active
STU-01321,Ramana Rao,Male,2008-03-04,O+,9123771897,ramana.01321@student.aits.edu.in,25A81A930001,126861428565,XXXX-XXXX-8664,https://randomuser.me/api/portraits/men/35.jpg,AITS/TC/2025/6907,"Door No 4-12, Near Temple",Nalgonda,Telangana,508001,Aditya Rao,Indira Rao,9567146288,Aditya Rao,150000,0,BC-A,Hindu,Kummari,Indian,Kannada,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,6.14,7.61,0,EAMCET,TS28525,34144,Hosteller,98000,55000,153000,EBC,20000,,Active
STU-01322,Suresh Subramaniam,Male,2006-04-04,A+,9836197834,suresh.01322@student.aits.edu.in,25A81A930002,952096780489,XXXX-XXXX-1930,https://randomuser.me/api/portraits/men/36.jpg,AITS/TC/2025/8002,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500093,Ranjith Subramaniam,Tanuja Subramaniam,9830571229,Ranjith Subramaniam,1500000,1,BC-C,Muslim,Pinjari,Indian,Tamil,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,8.43,6.98,0,EAMCET,TS43902,36053,Day Scholar,98000,0,98000,Merit,10000,,Active
STU-01323,Chandana Natarajan,Female,2006-10-14,A-,9879438544,chandana.01323@student.aits.edu.in,25A81A930003,470494888808,XXXX-XXXX-6018,https://randomuser.me/api/portraits/women/37.jpg,AITS/TC/2025/3354,"Door No 4-12, Near Temple",Siddipet,Telangana,502103,Himanshu Natarajan,Sahithi Natarajan,9644466535,Himanshu Natarajan,200000,0,BC-D,Hindu,Munnur Kapu,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,7.07,6.6,0,NRI,,,Hosteller,98000,55000,153000,EBC,20000,,Active
STU-01324,Suresh Hegde,Male,2007-03-28,O+,9255763158,suresh.01324@student.aits.edu.in,25A81A930004,851326253362,XXXX-XXXX-5585,https://randomuser.me/api/portraits/men/38.jpg,AITS/TC/2025/4791,"Plot 8, Venkateshwara Colony, Sainikpuri",Hyderabad,Telangana,500060,Prudhvi Hegde,Ashwini Hegde,9516035118,Prudhvi Hegde,200000,1,SC,Hindu,Adi Andhra,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,7.15,6.42,0,EAMCET,TS15299,37459,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,Route-7,Active
STU-01325,Vamsi Rao,Male,2006-01-05,O-,9859510732,vamsi.01325@student.aits.edu.in,25A81A930005,984202549552,XXXX-XXXX-3150,https://randomuser.me/api/portraits/men/39.jpg,AITS/TC/2025/3991,"H.No 2-45, Main Road",Khammam,Telangana,507001,Krishna Rao,Vidya Rao,9797770485,Krishna Rao,400000,2,BC-A,Hindu,Goud,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,7.74,5.29,0,EAMCET,TS27672,58980,Hosteller,98000,55000,153000,,0,,Active
STU-01326,Swapna Bhat,Female,2006-04-25,A+,9346141090,swapna.01326@student.aits.edu.in,25A81A930006,803601196983,XXXX-XXXX-8484,https://randomuser.me/api/portraits/women/40.jpg,AITS/TC/2025/9551,"Flat 3A, Residency",Karimnagar,Telangana,505001,Prashanth Bhat,Swapna Bhat,9752739701,Prashanth Bhat,600000,2,BC-B,Hindu,Viswabrahmins,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,7.34,7.44,0,EAMCET,TS15382,2562,Day Scholar,98000,0,98000,,0,Route-5,Active
STU-01327,Vivek Joshi,Male,2006-04-28,AB+,9633347270,vivek.01327@student.aits.edu.in,25A81A930007,495430265311,XXXX-XXXX-6840,https://randomuser.me/api/portraits/men/41.jpg,AITS/TC/2025/8652,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500055,Rajesh Joshi,Anjali Joshi,9701633687,Rajesh Joshi,1500000,1,OC,Hindu,Brahmin,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,7.66,7.38,0,EAMCET,TS97197,75494,Hosteller,98000,55000,153000,Merit,10000,,Active
STU-01328,Ranjith Varma,Male,2007-10-16,O-,9306985266,ranjith.01328@student.aits.edu.in,25A81A930008,912116618353,XXXX-XXXX-6101,https://randomuser.me/api/portraits/men/42.jpg,AITS/TC/2025/2399,"Flat 102, Laxmi Towers, Kukatpally",Hyderabad,Telangana,500097,Himanshu Varma,Manasa Varma,9500632719,Himanshu Varma,1500000,2,SC,Hindu,Mala,Indian,Tamil,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,7.29,7.38,0,EAMCET,TS63998,72317,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,Route-8,Active
STU-01329,Vamsi Hegde,Male,2006-06-06,A-,9363400477,vamsi.01329@student.aits.edu.in,25A81A930009,871561585115,XXXX-XXXX-6297,https://randomuser.me/api/portraits/men/43.jpg,AITS/TC/2025/9614,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500026,Charan Hegde,Swapna Hegde,9180945365,Charan Hegde,500000,2,SC,Hindu,Arundhatiya,Indian,Telugu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,5.86,7.87,0,EAMCET,TS70325,48287,Day Scholar,98000,0,98000,SC/ST Post-Matric,45000,,Active
STU-01330,Durga Reddy,Male,2006-02-15,O+,9461013706,durga.01330@student.aits.edu.in,25A81A930010,284734219548,XXXX-XXXX-5582,https://randomuser.me/api/portraits/men/44.jpg,AITS/TC/2025/2588,"H.No 2-45, Main Road",Hyderabad,Telangana,500001,Eswar Reddy,Charitha Reddy,9771382249,Eswar Reddy,1000000,1,BC-C,Muslim,Pinjari,Indian,Urdu,B.Tech,ET,dept-et,CSD,CSE (Data Science),A93,2025,2029,1,A,1,6.56,8.45,2,Management,,,Day Scholar,98000,0,98000,Merit,10000,,Active
